"i","j","G_mu_hat","G_mu_true","n_ave"
50,43,0.173016384551659,0.268822834496156,1
1,44,-0.287992926636668,-0.192103403813311,1
2,44,-0.267815747664911,-0.191614151126149,1
3,44,-0.24879770288031,-0.190637687920023,1
4,44,-0.231192801036005,-0.189043312772063,1
5,44,-0.215127190121729,-0.186700642551547,1
6,44,-0.200605522381667,-0.183482282435274,1
7,44,-0.187522323637017,-0.179266483575452,1
8,44,-0.175676394766265,-0.173939743947449,1
9,44,-0.16478624673608,-0.167399308673721,1
10,44,-0.154505135046458,-0.159555527588939,1
11,44,-0.14443536107932,-0.15033402995729,1
12,44,-0.134142867797346,-0.139677679042512,1
13,44,-0.123174278410069,-0.127548272620899,1
14,44,-0.111078835806316,-0.113927959464192,1
15,44,-0.0974368196207694,-0.0988203462410458,1
16,44,-0.081894028276043,-0.0822512741231741,1
17,44,-0.0641993997358857,-0.0642692495592563,1
18,44,-0.0442406208036332,-0.044945519114635,1
19,44,-0.0220712863536302,-0.0243737838821689,1
20,44,0.00207688386101877,-0.0026695546609045,1
21,44,0.0278019876117243,0.0200308452152961,1
22,44,0.0545625850984274,0.0435716169271192,1
23,44,0.0817295819122368,0.0677791452190391,1
24,44,0.108653081631612,0.0924639564335434,1
25,44,0.134733542411909,0.117422947729209,1
26,44,0.159484164517146,0.142441855321531,1
27,44,0.182572276895158,0.167297925720857,1
28,44,0.203831799266731,0.191762750633868,1
29,44,0.223245542517993,0.215605223496504,1
30,44,0.240903149446546,0.238594573559938,1
31,44,0.256945725435443,0.260503432090008,1
32,44,0.27151022018298,0.281110884586456,1
33,44,0.284685088751193,0.300205462992215,1
34,44,0.296484452393845,0.317588032644499,1
35,44,0.306842364810798,0.333074530206917,1
36,44,0.315623571299566,0.346498510992427,1
37,44,0.322643815432132,0.35771346690719,1
38,44,0.327692122279791,0.36659487967149,1
39,44,0.330549387510148,0.373041977952675,1
40,44,0.331000915178263,0.376979171514382,1
41,44,0.328843814592824,0.378357140376689,1
42,44,0.323892301385596,0.37715356221675,1
43,44,0.315984561062366,0.373373466737293,1
44,44,0.304994076899798,0.367049211405182,1
45,44,0.290846599278281,0.35824007872535,1
46,44,0.273541749478972,0.34703150097682,1
47,44,0.253176196350506,0.333533924007082,1
48,44,0.229964009622401,0.317881327170313,1
49,44,0.204249600249182,0.30022942171795,1
50,44,0.176509690098945,0.280753554825401,1
1,45,-0.292718494500185,-0.195259912650066,1
2,45,-0.271714481312882,-0.195360492170334,1
3,45,-0.252024903400356,-0.195033218619868,1
4,45,-0.233877742759745,-0.194157532416051,1
5,45,-0.217380944094371,-0.192611548366235,1
6,45,-0.202531490873052,-0.190274513397348,1
7,45,-0.189227718577737,-0.187029283682234,1
8,45,-0.177282546660228,-0.182764779836474,1
9,45,-0.166435612743066,-0.177378379067182,1
10,45,-0.156363236856589,-0.17077820402095,1
11,45,-0.146686621451101,-0.162885269588578,1
12,45,-0.136980363416551,-0.153635451056131,1
13,45,-0.126784651839484,-0.142981239711987,1
14,45,-0.115624804599852,-0.130893255285405,1
15,45,-0.103040613930297,-0.117361488352567,1
16,45,-0.088625375950181,-0.102396250042001,1
17,45,-0.0720711145074778,-0.0860288109368936,1
18,45,-0.0532133843802407,-0.0683117159352072,1
19,45,-0.0320671080197393,-0.0493187669131971,1
20,45,-0.00884476439913867,-0.0291446702638003,1
21,45,0.0160498647921976,-0.00790435166604485,1
22,45,0.0420553443686609,0.0142680542981931,1
23,45,0.0685112281943239,0.0372205269111143,1
24,45,0.0947334468504195,0.0607847767368722,1
25,45,0.120093450034793,0.0847781352612137,1
26,45,0.144086181292489,0.109005689968815,1
27,45,0.166373877200865,0.133262634129867,1
28,45,0.186798174966644,0.157336797096059,1
29,45,0.205360461456599,0.181011317962795,1
30,45,0.222177470613933,0.204067423086047,1
31,45,0.237423775746923,0.2262872661864,1
32,45,0.251274029358094,0.247456788657929,1
33,45,0.263855832457787,0.267368557243374,1
34,45,0.275220082795822,0.285824536447652,1
35,45,0.285330898464449,0.302638753936144,1
36,45,0.294072861863321,0.317639818689337,1
37,45,0.301270184913164,0.330673253837783,1
38,45,0.306711008025429,0.341603608847831,1
39,45,0.310170630239562,0.350316319026391,1
40,45,0.311429704577924,0.35671928411097,1
41,45,0.310286427404176,0.36074414195014,1
42,45,0.306564382712942,0.362347217893331,1
43,45,0.300119132021745,0.361510135425558,1
44,45,0.290846599278281,0.35824007872535,1
45,45,0.278695044590805,0.352569703112755,1
46,45,0.26368051553399,0.344556694705989,1
47,45,0.245903768388868,0.334282985936587,1
48,45,0.225565346034841,0.321853638800519,1
49,45,0.202975154704329,0.307395412764932,1
50,45,0.178553569147297,0.291055039028327,1
1,46,-0.294874239274235,-0.198095812514414,1
2,46,-0.27310728965735,-0.198651816201403,1
3,46,-0.252793641489223,-0.198835890332512,1
4,46,-0.234138149821871,-0.198540188694799,1
5,46,-0.217234090134371,-0.197653949466402,1
6,46,-0.202074729864783,-0.196065697527233,1
7,46,-0.188566393651784,-0.193665497588518,1
8,46,-0.17654031049449,-0.1903472206541,1
9,46,-0.165761141768525,-0.186010785967632,1
10,46,-0.155931421429218,-0.180564340846289,1
11,46,-0.146693037015295,-0.173926341649868,1
12,46,-0.137628932825422,-0.166027500571364,1
13,46,-0.128269774061534,-0.15681256493911,1
14,46,-0.11811063353067,-0.146241898260139,1
15,46,-0.10664131660726,-0.13429283527003,1
16,46,-0.0933907196624323,-0.120960786738458,1
17,46,-0.0779812999047931,-0.106260073657521,1
18,46,-0.060185517490287,-0.09022447465067,1
19,46,-0.0399732859222038,-0.0729074749175622,1
20,46,-0.0175390068060195,-0.0543822097040135,1
21,46,0.00670087768605643,-0.0347411000827632,1
22,46,0.0321438348473835,-0.0140951836745307,1
23,46,0.0580677820509572,0.00742685224659728,1
24,46,0.0837180442995986,0.0296799231099608,1
25,46,0.108399050968963,0.0525040681838194,1
26,46,0.13155328752689,0.0757262195270673,1
27,46,0.152812808026157,0.0991621938343556,1
28,46,0.172015283051629,0.122618878672762,1
29,46,0.189184947272635,0.145896581467126,1
30,46,0.204486235264799,0.168791506937959,1
31,46,0.218162305815171,0.191098326572682,1
32,46,0.230471410396327,0.212612802151642,1
33,46,0.241631903264409,0.233134424379988,1
34,46,0.251783050068341,0.252469027310792,1
35,46,0.260964927621005,0.270431339490022,1
36,46,0.269117238243744,0.286847433606852,1
37,46,0.276093920589939,0.301557037880388,1
38,46,0.281688178169571,0.314415674433968,1
39,46,0.285661435431526,0.325296592469668,1
40,46,0.287770281928161,0.334092467118493,1
41,46,0.28778764701775,0.340716838358719,1
42,46,0.28551742586292,0.345105268310825,1
43,46,0.28080431188538,0.347216199471709,1
44,46,0.273541749478973,0.34703150097682,1
45,46,0.26368051553399,0.344556694705989,1
46,46,0.251238950754839,0.339820857903265,1
47,46,0.236314068936103,0.332876203887125,1
48,46,0.219091379748792,0.323797347308505,1
49,46,0.199850693336144,0.312680265193949,1
50,46,0.178965525378085,0.299640969615155,1
1,47,-0.294935982172752,-0.200655015234596,1
2,47,-0.272429910365109,-0.201549091612525,1
3,47,-0.251488805409391,-0.202122366706774,1
4,47,-0.232300215477576,-0.20228196637525,1
5,47,-0.214949644443983,-0.201930593009066,1
6,47,-0.199434262004955,-0.200968434029787,1
7,47,-0.185676328336515,-0.199295151777308,1
8,47,-0.173533187241474,-0.196811921765746,1
9,47,-0.16280159526387,-0.193423485363696,1
10,47,-0.153215898354925,-0.18904018257666,1
11,47,-0.144441935949185,-0.18357993077981,1
12,47,-0.136071053623109,-0.176970115966524,1
13,47,-0.127620486447241,-0.169149364331438,1
14,47,-0.118546789543164,-0.160069163776923,1
15,47,-0.108277307274545,-0.149695307191374,1
16,47,-0.0962608105053367,-0.138009132061351,1
17,47,-0.0820330788996519,-0.125008534104998,1
18,47,-0.0652877239051466,-0.110708736102323,1
19,47,-0.0459385770137101,-0.0951427968941822,1
20,47,-0.0241589151117851,-0.0783618495665003,1
21,47,-0.000385440954145277,-0.0604350620658585,1
22,47,0.0247188114216876,-0.0414493178405083,1
23,47,0.05033974599874,-0.0215086184986881,1
24,47,0.0756136733351222,-0.000733214854546552,1
25,47,0.0997362708134004,0.0207415229780339,1
26,47,0.122058241830325,0.0427664816495214,1
27,47,0.142150310711903,0.0651804080900278,1
28,47,0.159828022312804,0.0878117181397906,1
29,47,0.175136347367649,0.110480484670107,1
30,47,0.188302229174363,0.133000576673947,1
31,47,0.199667810334457,0.155181918348037,1
32,47,0.209617747808504,0.176832835208455,1
33,47,0.218511889011174,0.197762452811229,1
34,47,0.226631353177251,0.217783112711735,1
35,47,0.234142988041962,0.236712769906968,1
36,47,0.241084526446973,0.254377336169728,1
37,47,0.247370135443561,0.270612934401236,1
38,47,0.252813119336225,0.285268030387915,1
39,47,0.257159747687135,0.298205410129813,1
40,47,0.260126633687961,0.309303973184771,1
41,47,0.261434717564934,0.318460315208842,1
42,47,0.260835592964249,0.325590076027004,1
43,47,0.258129397810853,0.330629033089867,1
44,47,0.253176196350506,0.333533924007082,1
45,47,0.245903768388869,0.334282985936587,1
46,47,0.236314068936103,0.332876203887125,1
47,47,0.224489094462257,0.329335264392704,1
48,47,0.210595382058211,0.32370321547335,1
49,47,0.194885484391241,0.316043838236994,1
50,47,0.177694714055901,0.306440739833432,1
1,48,-0.293577758933618,-0.202974558962114,1
2,48,-0.270291954785056,-0.204108692350368,1
3,48,-0.248646428053613,-0.204967113872325,1
4,48,-0.228819967716189,-0.205473829506835,1
5,48,-0.210900601241849,-0.205547022848661,1
6,48,-0.194900980675297,-0.20510063675639,1
7,48,-0.180771547138725,-0.204046065597678,1
8,48,-0.16840784854144,-0.202293930081731,1
9,48,-0.157649628520264,-0.199755905199155,1
10,48,-0.148271521987328,-0.19634657079034,1
11,48,-0.139968110700717,-0.191985253751755,1
12,48,-0.132339108253282,-0.186597830873593,1
13,48,-0.124882678631114,-0.180118461783026,1
14,48,-0.117005391526705,-0.172491222437745,1
15,48,-0.108055363344221,-0.163671611059838,1
16,48,-0.0973805823373733,-0.153627900297959,1
17,48,-0.0844079450980673,-0.142342311726792,1
18,48,-0.0687316339200558,-0.129811991500721,1
19,48,-0.0501941210727867,-0.116049769031121,1
20,48,-0.0289411921889451,-0.101084683905945,1
21,48,-0.00543514675199009,-0.0849622698637785,1
22,48,0.0195821999874231,-0.0677445884157764,1
23,48,0.0451743317160841,-0.0495100086185871,1
24,48,0.0703289886764614,-0.030352733477829,1
25,48,0.0940891690462286,-0.0103820774424571,1
26,48,0.115671315371094,0.0102784966273702,1
27,48,0.134549673499875,0.0314925688343438,1
28,48,0.150494803995502,0.0531121661537338,1
29,48,0.16356510688835,0.074979359688395,1
30,48,0.174059422654647,0.096928032985493,1
31,48,0.182443984596074,0.118785796378188,1
32,48,0.189267947662022,0.140376019945915,1
33,48,0.195079813182582,0.161519955738518,1
34,48,0.200354241171458,0.182038918413367,1
35,48,0.205436272661084,0.2017564924147,1
36,48,0.210507975667613,0.220500733297169,1
37,48,0.215580232854088,0.238106330769779,1
38,48,0.220509097677104,0.254416701512889,1
39,48,0.225032036361763,0.269285980792709,1
40,48,0.228815719254874,0.282580883349993,1
41,48,0.23150550013415,0.294182405950056,1
42,48,0.232768194458651,0.303987346320267,1
43,48,0.232323546764826,0.311909615932626,1
44,48,0.229964009622402,0.317881327170313,1
45,48,0.225565346034841,0.321853638800519,1
46,48,0.219091379748792,0.323797347308505,1
47,48,0.210595382058212,0.32370321547335,1
48,48,0.200219092313471,0.321582033524385,1
49,48,0.188189114760398,0.317464412247433,1
50,48,0.174809876642702,0.311400311448612,1
1,49,-0.291602209539125,-0.205083718602206,1
2,49,-0.26741947162226,-0.20638110605755,1
3,49,-0.244908694057929,-0.207440727632425,1
4,49,-0.224250816076345,-0.208204994984746,1
5,49,-0.205549869103992,-0.208609232338551,1
6,49,-0.188849507438466,-0.208582904137872,1
7,49,-0.174145054487452,-0.208050980646726,1
8,49,-0.161386901876379,-0.206935418959618,1
9,49,-0.15047274746754,-0.205156734891045,1
10,49,-0.141228968202553,-0.202635639608173,1
11,49,-0.133385013820988,-0.199294713684022,1
12,49,-0.126548308898125,-0.195060090498504,1
13,49,-0.120189724046006,-0.189863120613985,1
14,49,-0.113650170749291,-0.183641988906051,1
15,49,-0.1061765317442,-0.176343256837001,1
16,49,-0.0969897907806589,-0.167923303310151,1
17,49,-0.0853805351827305,-0.15834963902141,1
18,49,-0.0708185648203428,-0.147602071107836,1
19,49,-0.0530564536087358,-0.135673697151722,1
20,49,-0.0322039919997511,-0.122571710198104,1
21,49,-0.00875321683434477,-0.108317999342634,1
22,49,0.0164575280866455,-0.0929495336002697,1
23,49,0.0423390231303393,-0.0765185201236059,1
24,49,0.0676907208869265,-0.059092331350322,1
25,49,0.0913585032780027,-0.0407531992668432,1
26,49,0.112380985165386,-0.0215976786232488,1
27,49,0.130098813715922,-0.00173588456522794,1
28,49,0.144211601276362,0.0187094862947027,1
29,49,0.154779552410936,0.0396043389185364,1
30,49,0.162177414869468,0.0608045513070364,1
31,49,0.167014550923793,0.0821575156915465,1
32,49,0.170036474174496,0.103503828035521,1
33,49,0.172021727707663,0.124679102031841,1
34,49,0.173685571453341,0.145515881750273,1
35,49,0.175599905140813,0.165845625454437,1
36,49,0.17813722336292,0.185500731895429,1
37,49,0.181444330994866,0.204316579619304,1
38,49,0.185448126793375,0.222133549510503,1
39,49,0.189890832994481,0.238799000938391,1
40,49,0.19438664360745,0.254169172477514,1
41,49,0.19848784435112,0.268110979225081,1
42,49,0.201747845798646,0.280503680225317,1
43,49,0.203771655501393,0.29124039140696,1
44,49,0.204249600249182,0.30022942171795,1
45,49,0.202975154704329,0.307395412764932,1
46,49,0.199850693336143,0.312680265193949,1
47,49,0.19488548439124,0.316043838236994,1
48,49,0.188189114760398,0.317464412247433,1
49,49,0.17996195281821,0.316938907602745,1
50,49,0.170483078375916,0.314482857010289,1
1,50,-0.289866740051598,-0.207003284229542,1
2,50,-0.264592877028091,-0.208409779292834,1
3,50,-0.240973816921928,-0.209608364461348,1
4,50,-0.219205471873157,-0.210560974788406,1
5,50,-0.199424149793275,-0.211221349360972,1
6,50,-0.181723657912873,-0.211535884142724,1
7,50,-0.166165133182794,-0.211444647791099,1
8,50,-0.152774821457522,-0.210882543755553,1
9,50,-0.141527217574788,-0.209780599473884,1
10,50,-0.13231457168916,-0.208067361298924,1
11,50,-0.124908206589768,-0.205670371944424,1
12,50,-0.118921355241563,-0.20251770576637,1
13,50,-0.11378606855218,-0.198539536118049,1
14,50,-0.108757035963792,-0.193669708351733,1
15,50,-0.102952194676915,-0.187847291797824,1
16,50,-0.095433663805407,-0.181018084238309,1
17,50,-0.0853235039766481,-0.17313604300289,1
18,50,-0.0719387314334306,-0.164164617844177,1
19,50,-0.0549214948576716,-0.154077962177114,1
20,50,-0.0343363031072304,-0.142862001075341,1
21,50,-0.0107089758860787,-0.130515336575312,1
22,50,0.0150078721602035,-0.117049973314188,1
23,50,0.0415424157591986,-0.102491850281009,1
24,50,0.0674670163124145,-0.0868811674493573,1
25,50,0.0913872164804843,-0.0702724992368483,1
26,50,0.112121178255939,-0.0527346900523074,1
27,50,0.12883876359617,-0.0343505305934853,1
28,50,0.14114094658062,-0.0152162169929572,1
29,50,0.149074383629871,0.00455940167653532,1
30,50,0.15308809707306,0.0248557786874408,1
31,50,0.153946546077489,0.0455418156726513,1
32,50,0.152615706530106,0.0664771842772595,1
33,50,0.150137923196289,0.0875138055471007,1
34,50,0.147509391410184,0.108497466618713,1
35,50,0.145572435565994,0.129269552050552,1
36,50,0.144933284066494,0.14966886525666,1
37,50,0.145914002863578,0.169533514001455,1
38,50,0.148543763286168,0.188702832811835,1
39,50,0.152589294290545,0.207019314478209,1
40,50,0.157617754188383,0.224330522560462,1
41,50,0.163079089482551,0.240490956992892,1
42,50,0.168391676797277,0.255363845491228,1
43,50,0.17301638455166,0.268822834496156,1
44,50,0.176509690098946,0.280753554825401,1
45,50,0.178553569147297,0.291055039028327,1
46,50,0.178965525378085,0.299640969615155,1
47,50,0.177694714055902,0.306440739833432,1
48,50,0.174809876642702,0.311400311448612,1
49,50,0.170483078375916,0.314482857010289,1
50,50,0.164971377778329,0.315669177303734,1
1,1,0.30629165336898,0.318416009702165,30
2,1,0.311466932172772,0.319819097276706,30
3,1,0.3144006497278,0.319312591991187,30
4,1,0.315052743781202,0.316909667751023,30
5,1,0.313420217139063,0.312641016614717,30
6,1,0.309542250394203,0.306554393190662,30
7,1,0.303504140102835,0.298713938730853,30
8,1,0.295438549240861,0.289199295276253,30
9,1,0.285522107975341,0.278104523328215,30
10,1,0.273965597067374,0.265536839429517,30
11,1,0.260997217175386,0.251615192692036,30
12,1,0.246840759183888,0.236468701664787,30
13,1,0.231693033058333,0.220234974959491,30
14,1,0.215706348936194,0.203058340709892,30
15,1,0.198981158850015,0.185088011210148,30
16,1,0.181571264498591,0.166476209937487,30
17,1,0.163500458210977,0.14737628860202,30
18,1,0.144786492238415,0.127940861875808,30
19,1,0.125466667137866,0.108319987034475,30
20,1,0.105619179395061,0.0886594149050172,30
21,1,0.0853754293964308,0.0690989372666173,30
22,1,0.0649204909360068,0.0497708542175871,30
23,1,0.0444815577731884,0.0307985830270122,30
24,1,0.0243069037121478,0.0122954276663055,30
25,1,0.00464005162536829,-0.00563647439942618,30
26,1,-0.0143051716260797,-0.0229070144459011,30
27,1,-0.0323635133211735,-0.039438773106239,30
28,1,-0.0494277398420173,-0.0551674719524325,30
29,1,-0.0654478490034067,-0.0700422119563469,30
30,1,-0.0804217982003992,-0.08402549812913,30
31,1,-0.0943813106632832,-0.0970930530211307,30
32,1,-0.107376956496693,-0.109233425093242,30
33,1,-0.119466094966588,-0.120447401192478,30
34,1,-0.130705716468762,-0.130747235428817,30
35,1,-0.141150304629918,-0.140155709608694,30
36,1,-0.150853197180898,-0.148705042988002,30
37,1,-0.159869069051991,-0.156435671423248,30
38,1,-0.168255284629468,-0.163394917987197,30
39,1,-0.176070776085003,-0.169635578743961,30
40,1,-0.183372335721482,-0.175214448622651,30
41,1,-0.190209265218837,-0.180190813169156,30
42,1,-0.196617892295456,-0.184624932379506,30
43,1,-0.202617483838951,-0.188576542819407,30
44,1,-0.208208667175415,-0.192103403813311,30
45,1,-0.213374806294776,-0.195259912650066,30
46,1,-0.218086072674752,-0.198095812514414,30
