date,sh600062_daily,sh600079_daily,sh600080_daily,sh600085_daily,sh600129_daily,sh600161_daily,sh600276_daily,sh688029_daily,sh688045_daily,sh688046_daily,sh688050_daily,sh688062_daily,sh688067_daily,sh688068_daily,sh688073_daily,sh688075_daily,sh688076_daily,sh688085_daily,sh688091_daily,sh688098_daily,sh688105_daily,sh688114_daily,sh688117_daily,sh688131_daily,sh688136_daily,sh688137_daily,sh688139_daily,sh688180_daily,sh688185_daily,sh688189_daily,sh688198_daily,sh688202_daily,sh688266_daily,sh688278_daily,sh688298_daily,sh688321_daily,sh688363_daily,sh688366_daily,sh688408_daily,sh688468_daily,sh688526_daily,sh688575_daily,sh688580_daily,sh688617_daily,sh688626_daily,sh688656_daily,sh688658_daily,sh688677_daily,sh688687_daily,sz000028_daily,sz000078_daily,sz000153_daily,sz000403_daily,sz000411_daily,sz000423_daily,sz000504_daily,sz000513_daily,sz000516_daily,sz000518_daily,sz000538_daily,sz000661_daily,sz000963_daily,sz300006_daily,sz300009_daily,sz300015_daily,sz300026_daily,sz300030_daily,sz300039_daily,sz300049_daily,sz300086_daily,sz300110_daily,sz300122_daily,sz300347_daily,sz300760_daily
2023-11-16,151.78,316.61,39.58,580.71,123.22,474.33,3027.23,124.7,47.53,19.14,183.91,26.5,24.71,71.84,90.26,97.24,42.43,26.73,81.02,8.02,38.38,85.81,41.28,126.93,19.78,54.96,39.8,41.89,84.11,20.25,199.8,153.81,47.65,42.97,80.22,24.27,77.26,102.64,71.06,11.77,20.4,33.25,70.12,347.62,52.61,41.02,23.59,85.32,30.33,169.57,62.69,57.57,200.67,37.99,522.4,40.15,327.64,394.35,25.44,1433.39,1250.07,525.2,30.31,196.54,1112.63,220.18,34.12,81.14,141.27,31.88,24.1,399.67,845.29,300.86
2023-11-17,151.27,321.8,40.26,585.38,126.75,476.55,3049.22,126.33,47.9,19.38,184.21,27.07,24.79,72.86,90.56,98.77,43.08,26.76,83.36,8.15,37.12,87.65,41.53,127.51,19.9,54.8,39.78,42.33,83.73,20.37,200.28,154.06,49.15,43.57,80.48,24.3,78.27,103.25,71.55,11.72,20.77,32.87,73.49,359.89,53.96,41.49,24.06,83.47,30.54,168.48,63.51,58.78,208.7,38.22,525.0,40.81,329.66,397.89,25.86,1436.25,1247.54,529.43,31.0,199.77,1112.0,223.62,34.61,82.43,134.07,32.13,24.27,413.22,851.85,298.17
2023-11-20,155.8,324.94,40.68,605.92,135.29,483.85,3071.86,128.91,48.0,19.5,185.25,27.26,25.21,75.52,90.6,99.25,44.88,27.29,84.16,8.33,37.12,89.26,42.18,124.25,20.19,55.14,39.98,43.18,83.51,20.68,198.42,153.41,48.0,42.55,80.55,24.25,78.85,102.81,71.27,11.78,20.23,33.29,73.34,351.05,54.11,42.27,23.28,85.75,31.21,170.06,63.92,58.66,219.14,38.35,535.05,41.68,332.45,395.23,26.11,1445.68,1272.47,534.17,31.61,202.24,1123.48,226.57,35.15,83.84,138.18,32.33,24.49,409.3,862.84,300.26
2023-11-21,156.23,323.58,41.05,601.02,136.18,481.63,3077.68,128.32,47.3,20.18,183.25,27.35,25.19,73.29,91.02,99.56,44.58,27.47,84.22,8.26,39.41,88.75,41.83,124.78,20.24,58.59,39.95,43.57,84.32,20.53,197.47,151.83,47.8,42.95,80.68,24.05,78.7,101.92,68.88,11.7,20.21,33.28,72.76,351.43,53.93,41.61,22.94,85.05,30.77,168.53,64.13,58.89,216.09,38.41,535.92,42.27,333.23,396.56,26.2,1442.53,1274.36,528.27,31.46,202.05,1123.48,225.59,34.74,83.49,142.73,32.42,24.32,419.26,849.96,299.94
2023-11-22,153.92,324.8,40.73,597.05,134.84,484.96,3049.22,126.28,46.72,19.46,180.27,26.85,24.72,71.51,89.31,98.24,43.94,26.88,82.02,8.22,36.35,91.37,41.64,120.95,20.48,55.75,39.76,42.8,82.97,21.18,195.14,146.48,46.92,42.63,79.29,23.81,77.12,100.12,66.63,11.65,20.02,32.97,71.0,352.25,53.51,41.05,22.14,82.04,30.08,166.39,64.54,59.07,214.32,38.15,533.64,41.4,328.51,403.2,28.8,1432.54,1248.17,525.2,31.53,200.53,1107.53,224.6,34.57,83.14,143.16,32.77,24.27,414.83,818.52,299.93
2023-11-23,156.4,326.72,41.46,602.42,134.41,487.18,3051.16,127.73,47.14,19.64,183.84,27.57,25.55,74.18,89.1,99.45,45.25,27.39,82.58,8.28,37.09,93.37,41.84,121.98,20.51,56.7,39.88,43.52,83.27,21.85,198.15,150.01,47.53,43.46,79.5,24.33,77.3,105.17,67.12,11.85,20.19,33.92,71.76,349.98,54.38,41.57,22.97,82.61,31.01,168.09,65.56,60.22,214.4,38.79,539.27,41.57,332.94,412.93,31.66,1441.11,1234.61,525.07,33.22,202.81,1106.89,229.03,35.52,85.85,141.82,33.85,24.65,418.87,822.56,299.34
2023-11-24,158.53,325.08,41.93,606.51,136.75,485.28,3035.64,128.86,45.47,19.24,189.93,27.85,24.89,71.87,86.63,98.72,44.71,27.66,80.91,8.27,37.71,92.86,41.46,122.61,20.49,55.15,40.38,44.14,82.79,22.23,197.2,147.42,46.81,42.78,77.64,24.03,76.75,105.24,66.7,11.9,20.12,34.13,71.34,348.01,53.86,41.15,23.97,80.97,30.68,169.85,66.59,60.69,215.12,38.98,540.56,41.61,334.09,408.07,34.85,1446.25,1245.02,523.79,33.3,202.81,1096.68,237.87,35.19,91.14,140.0,34.68,24.76,424.59,801.22,300.26
2023-11-27,155.88,332.18,41.1,606.86,139.92,489.88,3027.23,128.62,47.01,19.03,188.22,28.54,24.55,69.36,87.68,97.92,44.68,26.78,80.27,8.31,38.19,94.84,40.99,122.69,20.29,54.68,39.95,42.7,81.07,21.53,199.8,144.22,47.43,44.92,74.47,24.22,75.38,107.22,66.77,11.73,19.98,34.31,72.33,354.99,55.96,41.11,24.7,79.67,31.57,167.11,64.95,59.65,212.79,38.35,542.51,41.5,331.97,404.08,38.37,1421.68,1214.57,518.15,32.15,200.72,1081.37,230.5,34.74,88.08,137.27,32.96,24.6,436.53,786.58,298.22
2023-11-28,157.17,358.53,41.2,614.09,148.89,494.0,3072.51,131.98,47.45,19.72,194.61,29.32,25.09,70.17,88.73,98.9,43.89,27.34,85.9,8.3,39.18,93.35,41.33,123.38,20.41,56.17,41.25,43.58,84.24,21.22,202.57,146.26,47.98,46.22,74.44,24.39,76.04,109.27,67.54,11.91,20.15,34.86,72.08,367.83,56.37,41.09,24.77,81.21,32.87,168.48,65.15,60.4,215.04,38.44,545.65,41.75,336.21,412.49,34.51,1443.96,1291.0,525.2,32.45,203.0,1090.94,228.54,35.23,87.61,137.38,32.77,24.6,433.13,804.51,301.72
2023-11-29,157.51,345.15,40.84,605.22,146.43,500.51,3083.51,131.92,47.1,19.85,193.48,29.52,24.82,68.41,88.29,96.83,43.28,26.8,84.83,8.24,37.8,95.65,40.3,119.04,20.13,55.34,40.19,43.21,83.43,20.92,201.51,143.59,48.18,46.4,72.79,23.87,74.05,108.74,66.84,11.89,19.9,34.53,72.0,368.26,56.47,40.82,24.39,80.61,32.94,166.94,63.92,59.01,217.45,38.06,544.67,41.33,334.96,412.93,31.07,1431.39,1280.04,519.44,31.76,201.86,1082.65,221.16,34.78,85.37,140.69,32.03,24.1,417.4,790.49,303.53
2023-12-08,163.91,360.85,40.52,594.72,148.5,495.27,2948.96,130.99,43.33,19.86,182.77,31.54,23.65,69.21,80.77,95.26,40.99,23.97,98.73,8.0,35.56,95.21,38.55,102.51,20.18,53.93,41.16,44.14,77.07,19.99,187.53,130.14,52.3,52.08,70.67,22.73,68.8,109.83,62.81,12.02,18.97,36.85,68.59,386.65,57.9,38.31,23.89,79.57,35.32,156.2,62.9,56.58,231.82,36.82,542.51,40.25,322.15,367.35,29.14,1420.25,1193.83,506.11,30.15,198.44,1041.18,214.77,33.46,82.43,158.18,30.51,23.56,399.67,707.67,313.83
2023-12-11,164.77,363.58,40.42,602.77,147.22,498.92,3009.77,140.61,43.74,19.82,183.98,32.11,23.39,68.55,84.0,94.76,40.82,23.18,92.59,8.05,36.42,95.04,38.52,104.19,20.18,54.1,40.42,43.63,77.54,19.95,186.93,131.95,54.09,54.26,70.32,22.98,68.58,110.62,64.82,11.77,19.24,35.88,70.65,400.0,58.74,38.98,23.34,81.33,35.56,159.21,63.72,56.87,233.19,36.98,544.89,39.91,327.54,387.71,29.47,1426.54,1183.81,513.03,30.23,203.38,1034.8,217.23,33.75,82.9,152.4,30.61,23.83,412.32,712.97,315.78
2023-12-12,164.34,360.03,40.52,612.69,146.34,510.18,2962.55,141.23,43.56,20.18,179.41,34.17,23.54,68.99,83.1,94.21,41.24,22.79,94.84,8.01,35.87,91.18,38.58,104.39,20.26,53.8,39.97,43.88,77.31,19.93,184.29,131.66,54.07,54.3,70.49,22.75,67.67,108.36,63.41,11.79,19.1,35.02,69.59,394.71,54.02,38.56,24.2,80.89,37.27,158.94,63.51,56.87,240.9,37.36,543.27,40.08,329.76,381.95,29.39,1427.68,1167.17,512.26,30.31,199.39,1033.52,216.74,33.58,83.14,157.56,30.46,23.72,416.11,701.35,315.73
2023-12-13,166.22,359.07,41.46,611.99,152.24,507.65,2950.9,139.48,43.01,20.5,179.17,33.55,23.83,69.99,82.25,94.07,42.92,22.75,98.88,8.0,35.6,89.63,38.68,102.53,20.31,53.37,39.89,43.88,78.61,20.07,182.9,129.66,52.9,53.5,72.1,22.9,66.08,108.03,62.26,11.81,18.89,34.54,67.91,392.42,55.55,38.27,24.73,80.57,37.01,160.69,64.33,57.62,232.39,38.7,550.29,39.77,331.97,375.76,29.98,1422.54,1141.85,510.08,30.77,200.53,1001.63,225.1,33.91,86.91,154.84,30.95,24.32,418.62,676.36,315.84
2023-12-14,167.67,357.03,41.46,609.31,145.15,509.23,2958.02,138.1,43.09,20.45,172.68,33.23,24.27,69.13,80.96,94.26,41.52,22.47,102.49,7.94,35.84,89.05,38.37,103.58,20.42,52.92,40.12,44.61,80.57,19.93,187.96,130.91,53.11,55.55,72.58,23.01,65.91,107.34,62.42,11.83,19.04,34.93,68.0,395.25,55.11,38.29,24.06,78.53,36.45,158.77,64.13,57.05,233.35,38.19,545.43,40.19,332.55,370.0,29.14,1409.97,1130.73,511.11,30.31,198.63,990.78,219.2,33.91,86.08,152.47,30.8,23.99,423.56,679.76,312.77
2023-12-15,163.23,351.56,40.11,599.5,144.88,479.88,2888.81,134.24,42.48,20.36,172.33,32.89,24.67,67.16,79.48,93.18,40.9,23.24,98.44,7.86,34.08,87.92,37.54,102.28,20.21,55.69,39.29,42.23,82.08,19.64,183.79,130.41,52.53,52.24,71.58,22.62,66.18,105.19,63.6,11.45,18.72,33.61,66.99,387.52,54.54,37.38,23.59,78.12,34.26,156.03,62.29,56.06,227.81,37.17,529.21,39.18,329.66,369.56,29.14,1402.54,1116.45,507.52,30.84,192.93,1001.63,213.79,33.62,83.02,151.56,30.02,23.5,386.38,679.26,310.65
2023-12-18,163.32,354.84,40.37,600.9,146.67,491.15,2942.49,133.29,41.64,20.2,168.97,31.63,23.25,67.24,76.66,91.48,41.37,23.85,96.69,7.82,33.96,87.61,37.33,100.78,19.98,53.92,38.08,41.7,78.95,19.4,181.4,127.33,51.82,54.08,70.01,22.15,64.8,105.71,61.51,11.42,18.8,33.57,66.39,386.45,54.36,37.43,23.61,78.96,33.84,155.38,62.08,55.54,229.58,37.74,530.19,39.46,328.99,361.15,28.8,1400.83,1117.09,509.96,30.08,195.78,1017.57,212.81,33.42,81.96,149.16,29.53,23.45,390.36,670.3,308.5
2023-12-19,160.58,352.25,40.05,598.1,141.44,486.71,2896.57,131.56,42.35,20.01,170.5,31.85,23.67,66.07,75.64,91.82,43.43,24.04,95.14,7.85,34.26,86.5,37.88,100.7,19.85,54.13,38.51,42.68,77.35,19.32,178.28,128.04,52.35,53.98,69.23,22.2,65.16,105.26,62.17,11.49,18.73,33.77,67.33,386.45,54.79,37.38,25.29,77.16,33.68,153.84,61.47,54.96,227.57,36.56,527.48,39.49,330.63,361.15,28.55,1336.56,1109.91,511.11,29.54,195.4,1019.49,210.35,33.37,80.31,146.98,29.23,23.28,377.65,669.41,306.5
2023-12-20,159.81,349.24,40.0,594.84,140.28,478.77,2860.99,129.55,41.73,19.67,168.84,31.36,23.91,65.79,74.89,91.61,43.18,23.51,94.3,7.8,33.78,85.62,37.51,100.54,19.75,53.57,38.2,42.53,75.4,19.06,175.8,126.24,51.07,53.17,68.02,21.73,64.34,104.05,61.2,11.24,18.74,33.28,66.3,379.51,54.06,36.77,25.19,75.98,32.74,152.53,60.65,54.91,222.27,36.5,529.97,39.15,334.96,355.84,28.47,1339.7,1093.82,508.55,28.93,193.5,1003.54,207.4,33.17,79.84,148.26,28.74,23.01,379.44,663.35,307.84
2023-12-21,160.24,350.61,40.37,603.59,139.01,478.62,2877.81,128.69,41.8,19.55,169.84,30.51,23.66,65.78,74.81,92.0,43.28,23.28,96.27,7.81,33.61,85.49,37.61,101.23,19.81,55.32,38.27,41.84,75.09,18.87,171.32,128.62,49.99,52.53,67.71,21.79,65.43,103.72,63.78,11.12,18.71,33.42,66.44,376.66,54.28,36.68,24.71,76.26,32.28,152.09,61.26,54.79,221.06,35.92,530.08,38.9,336.11,357.61,28.47,1365.98,1109.59,509.96,28.85,191.6,1006.09,209.37,33.25,79.37,148.55,28.94,23.06,373.15,677.24,307.8
2023-12-22,156.48,342.69,39.79,603.35,137.79,479.57,2846.76,126.91,40.9,19.42,170.33,30.0,23.12,63.7,73.4,91.13,43.77,22.86,90.7,7.72,32.55,85.48,37.7,99.93,19.59,54.49,37.58,41.54,73.31,18.45,167.44,130.18,49.55,51.99,66.15,21.26,64.56,101.46,63.52,11.03,18.83,32.87,65.12,377.14,53.92,36.41,24.82,74.88,31.18,154.39,60.44,53.87,218.01,34.97,528.67,38.28,332.45,350.97,28.05,1385.4,1110.54,508.16,28.16,190.08,1000.35,205.93,32.34,78.07,153.56,28.54,22.79,371.1,677.11,306.22
2023-12-25,157.59,350.2,38.85,616.43,137.06,482.74,2846.11,129.52,40.34,19.28,172.33,30.55,23.28,63.92,71.84,90.11,43.54,22.95,90.86,7.68,33.86,85.69,36.99,100.28,19.44,54.24,37.7,41.04,72.74,18.27,169.14,130.81,49.84,51.62,65.78,21.43,65.21,102.55,63.21,10.99,20.05,32.99,64.71,378.96,53.74,35.22,23.15,76.23,31.92,156.8,66.59,52.94,221.55,35.13,533.0,38.49,331.59,351.86,27.37,1387.12,1133.81,511.11,28.16,191.22,969.73,206.42,32.18,77.96,161.82,28.25,22.9,371.29,685.7,304.39
2023-12-27,158.02,339.0,39.32,621.79,140.47,488.45,2851.94,131.76,40.03,19.98,171.42,32.14,23.18,62.45,71.53,89.36,42.94,23.0,91.69,7.65,32.96,84.94,37.07,97.5,19.36,53.37,38.22,41.21,71.22,18.1,168.29,125.89,50.13,51.52,64.2,21.27,64.38,101.92,63.8,11.01,20.68,33.92,63.11,381.52,53.08,35.0,22.23,73.91,33.09,159.87,64.33,53.0,221.95,34.59,537.43,38.31,334.19,350.53,27.46,1383.98,1121.03,503.81,28.23,190.65,979.93,204.45,31.85,77.13,150.18,28.1,22.73,380.02,655.14,303.22
2023-12-28,156.4,331.08,38.43,620.28,136.3,481.95,2894.63,137.15,41.17,19.97,174.27,31.73,23.5,63.5,75.21,90.86,43.7,24.15,92.29,7.69,33.51,85.84,37.84,102.36,19.98,55.33,40.69,41.9,73.98,18.47,171.54,134.74,49.81,50.88,66.02,21.77,68.98,105.45,71.63,11.04,20.29,32.67,65.11,382.06,53.11,35.72,21.71,74.42,33.97,157.79,63.92,53.75,214.0,35.0,525.43,38.8,329.95,355.84,27.63,1399.11,1158.26,512.65,28.23,191.98,1032.89,206.91,31.68,77.84,153.46,28.4,22.79,383.55,701.99,308.01
2024-01-02,162.12,339.69,39.84,637.2,145.33,490.99,2876.52,134.77,42.04,18.87,169.25,30.96,24.89,63.45,78.02,91.27,45.05,23.55,98.53,7.72,32.86,87.36,39.76,97.66,20.14,55.54,41.59,41.25,72.97,18.79,173.1,132.67,53.44,51.23,65.85,21.66,66.63,105.19,70.14,11.19,20.87,33.44,64.29,385.44,50.65,35.99,22.07,74.12,36.02,162.06,64.74,54.62,222.51,36.15,540.56,40.91,338.71,358.05,28.05,1408.83,1147.06,519.95,28.77,196.16,972.28,209.37,32.26,78.78,155.42,28.89,23.45,383.68,669.41,311.15
2024-01-03,162.63,348.42,40.73,637.78,149.07,492.73,2860.99,134.84,41.3,18.61,166.9,31.09,24.38,63.2,76.49,90.61,44.5,22.68,99.12,7.67,33.16,87.12,39.34,94.89,20.7,54.9,41.45,42.12,72.58,18.85,170.84,132.11,53.09,51.65,65.57,21.38,66.95,106.32,70.12,11.06,20.78,33.13,64.58,386.85,51.41,35.84,22.44,73.78,36.14,164.36,65.36,54.91,223.55,36.5,570.84,40.57,346.61,354.07,28.05,1414.83,1139.8,520.97,28.77,197.68,962.07,211.33,32.18,79.49,154.84,28.99,23.45,378.22,656.41,307.26
2024-01-04,161.01,342.42,40.94,640.7,144.78,482.26,2832.53,134.15,40.36,19.11,164.65,31.08,24.51,64.33,78.06,91.61,45.55,22.3,97.87,7.64,32.38,85.89,39.05,93.73,21.4,53.65,40.63,41.23,71.81,18.81,171.22,132.43,52.54,51.88,68.87,21.54,65.35,103.97,68.51,11.07,20.69,33.84,64.08,382.3,51.99,35.77,23.17,74.31,35.66,164.04,71.91,55.02,217.53,36.56,555.81,40.32,347.67,348.76,28.13,1407.68,1146.19,498.68,28.93,196.54,942.93,208.88,32.22,77.72,153.09,28.94,23.34,372.19,636.58,303.03
2024-01-05,156.06,329.72,40.0,627.86,139.86,476.71,2713.51,127.86,39.44,18.74,163.45,30.45,24.16,63.67,73.48,90.06,43.89,21.83,95.47,7.46,31.62,82.26,37.26,91.99,22.28,52.52,39.53,40.61,70.76,18.39,164.46,128.58,49.16,50.89,68.1,21.14,63.98,102.69,66.02,10.74,20.14,33.22,62.38,370.01,51.41,35.43,21.8,71.64,32.1,159.65,67.41,54.5,215.6,35.99,540.35,39.18,341.89,352.3,27.21,1394.54,1102.81,469.99,28.31,192.55,920.6,205.44,31.8,76.42,149.71,28.4,23.01,362.56,629.14,300.78
2024-01-08,153.75,323.03,40.21,623.89,131.43,464.81,2659.18,125.19,38.12,18.82,159.7,29.71,23.53,60.36,71.75,88.29,42.13,21.63,90.49,7.31,30.87,80.31,35.04,89.9,22.26,50.88,37.52,39.7,69.13,17.82,160.41,121.7,48.3,49.58,65.44,19.7,64.02,101.79,66.58,10.63,19.76,32.75,59.92,363.19,50.6,34.63,20.62,70.31,30.58,155.32,67.2,53.58,213.44,35.41,549.21,38.21,339.87,344.78,26.79,1379.69,1085.62,455.52,27.7,187.42,930.17,202.0,31.02,73.95,152.36,27.9,22.41,358.7,614.87,295.91
2024-01-09,154.86,327.4,40.11,620.98,133.74,471.32,2665.0,124.95,38.31,18.27,157.77,29.96,24.12,60.93,72.42,88.58,43.31,22.37,90.29,7.36,30.87,80.57,35.15,90.18,22.42,50.74,37.09,39.68,68.62,18.06,157.9,122.98,50.58,49.82,64.91,20.0,64.19,102.47,68.47,10.64,19.65,32.96,59.51,379.12,49.83,34.72,21.17,70.07,31.45,156.2,66.18,53.69,211.99,35.0,543.16,38.49,339.77,348.32,26.95,1383.98,1090.74,450.65,28.08,186.66,928.26,202.98,31.39,73.72,162.91,28.25,22.62,355.94,624.09,298.73
2024-01-10,152.47,321.12,39.79,599.39,129.55,471.0,2684.4,124.19,37.87,18.03,156.42,29.51,23.64,61.72,72.04,89.08,42.11,22.09,89.71,7.31,30.36,79.15,35.28,90.08,21.76,50.76,36.5,38.82,67.91,17.92,157.7,122.93,49.52,49.81,65.13,19.86,67.73,102.83,72.25,10.58,19.37,32.64,58.66,377.76,49.56,34.57,20.6,68.49,30.8,155.32,65.97,53.23,208.78,34.78,536.24,37.97,337.46,350.53,26.7,1372.55,1088.06,454.75,27.77,187.23,953.14,201.5,31.06,72.66,162.87,28.69,22.35,335.97,627.62,294.29
2024-01-11,151.96,317.84,39.84,592.97,125.35,458.31,2683.11,128.03,37.94,18.34,163.1,30.43,23.89,61.46,74.15,90.66,44.98,23.28,90.79,7.48,31.3,78.87,36.87,92.78,21.46,51.54,38.17,39.07,69.19,18.2,157.73,128.48,50.13,50.6,65.33,20.41,69.51,103.62,74.45,10.69,19.64,33.0,59.93,376.23,50.42,34.64,20.65,69.34,30.14,156.2,67.2,53.46,205.81,35.13,530.29,37.72,339.29,350.97,27.12,1373.12,1052.25,462.3,28.23,186.28,952.5,204.45,31.6,73.72,171.42,28.84,22.73,332.05,644.92,297.08
2024-01-12,149.91,318.66,39.9,585.73,119.26,460.05,2658.53,125.32,37.44,18.04,164.69,30.54,23.19,60.46,73.86,89.31,44.53,22.9,90.71,7.43,30.24,84.38,36.9,90.35,21.11,51.01,38.93,37.95,68.34,17.92,158.22,124.15,49.8,49.66,65.26,20.15,67.48,105.25,76.02,10.52,19.63,32.77,59.6,374.72,49.95,34.43,21.0,68.39,30.04,157.24,65.97,52.88,203.72,34.71,528.67,37.13,341.89,345.22,26.87,1370.26,985.92,467.04,27.7,183.43,937.83,202.98,30.94,73.13,167.82,28.25,22.35,326.72,632.8,293.69
2024-01-15,153.24,324.39,39.64,592.62,122.82,459.26,2685.05,124.36,37.44,18.18,163.84,30.59,23.39,59.93,73.81,88.86,45.27,23.45,90.71,7.42,30.32,82.0,37.13,90.39,21.06,50.66,39.6,38.01,67.16,17.84,155.35,123.14,49.93,51.45,64.8,20.04,67.87,104.27,77.41,10.39,19.45,32.91,60.72,370.16,50.03,34.65,21.02,66.95,30.42,156.53,65.15,53.06,207.57,34.71,558.84,37.2,347.57,337.25,26.95,1384.55,967.23,454.11,27.7,184.19,930.17,203.47,31.23,73.95,164.73,28.4,22.52,316.9,627.37,295.28
2024-01-16,153.49,322.21,39.27,599.85,122.25,453.07,2678.58,124.02,37.15,18.1,162.24,30.74,22.95,59.41,74.47,88.95,45.42,23.1,92.18,7.39,30.36,83.42,36.16,88.71,21.06,50.29,39.25,36.96,66.69,17.62,158.05,122.93,49.96,59.14,64.41,19.99,67.89,105.81,78.33,10.24,19.36,33.26,61.72,367.91,50.02,33.5,20.73,66.63,31.39,155.98,63.51,52.65,207.98,35.19,560.89,37.2,349.98,336.37,26.79,1402.54,978.27,457.82,27.47,183.81,921.88,201.5,30.98,72.66,162.62,28.15,22.19,315.49,634.69,291.9
2024-01-17,150.93,312.24,38.28,590.63,120.76,445.3,2594.49,120.16,36.06,17.92,153.6,28.97,22.82,57.48,73.24,86.83,43.95,22.74,87.94,7.21,29.55,78.31,35.27,84.51,20.31,48.48,37.49,34.6,63.51,17.11,151.77,118.54,46.93,56.3,62.98,19.48,66.61,100.62,75.29,10.04,18.64,32.67,59.6,360.28,49.4,32.37,19.78,64.55,30.31,156.47,62.08,51.5,204.6,34.78,556.02,36.23,348.05,325.74,26.03,1377.12,970.62,444.75,26.78,178.29,897.0,197.08,30.23,71.24,155.2,27.32,21.75,311.31,612.85,285.74
2024-01-18,149.82,311.29,38.02,592.15,121.58,444.51,2670.82,120.43,35.81,17.6,152.26,28.95,21.99,57.31,71.91,85.17,43.28,22.62,89.27,7.05,28.73,78.31,34.2,84.61,19.77,47.98,37.22,34.2,62.31,16.75,152.89,119.69,46.62,56.63,61.24,19.0,68.05,101.2,76.36,9.83,18.08,32.43,57.86,359.85,47.99,31.58,19.73,65.19,29.57,153.95,61.47,50.23,201.87,34.01,553.0,35.4,346.42,330.17,25.95,1384.83,989.63,446.42,26.62,176.39,913.58,196.1,29.66,70.54,148.66,26.77,21.36,318.83,631.91,289.43
2024-01-19,147.86,307.46,37.6,592.38,119.51,440.38,2678.58,120.09,35.02,17.49,157.35,28.5,21.82,55.81,69.17,84.28,41.64,22.03,86.11,6.9,28.63,80.4,33.76,83.6,19.47,46.5,35.7,33.48,60.69,16.56,155.76,116.76,47.63,56.55,61.27,18.56,68.37,99.62,73.76,9.79,17.43,32.39,56.68,358.67,48.16,31.33,19.88,70.08,28.59,152.58,61.06,49.76,200.11,33.6,548.35,34.95,343.43,328.4,25.61,1377.41,976.61,441.42,26.24,175.25,906.57,192.17,29.16,69.83,147.93,26.23,20.93,317.73,617.39,293.27
2024-01-22,140.08,285.62,35.41,580.95,110.29,423.25,2637.83,115.49,32.99,15.74,150.08,26.42,20.27,52.61,64.74,78.83,38.96,20.36,77.51,6.5,26.97,74.3,31.03,77.88,18.21,44.14,32.45,31.72,56.79,15.59,146.4,107.91,42.88,53.99,56.92,17.23,66.4,92.32,72.76,9.22,16.44,30.49,52.89,341.85,44.68,28.92,18.28,66.86,25.76,145.13,57.78,46.7,187.66,31.85,528.67,33.04,327.93,312.91,24.27,1351.41,960.13,418.88,24.55,166.32,879.77,178.9,27.18,64.77,127.24,24.61,19.72,310.35,594.79,291.42
2024-01-23,144.18,291.9,34.62,584.68,112.24,431.66,2606.78,117.19,32.4,15.51,158.47,26.74,19.43,52.08,65.12,78.49,39.03,20.05,75.48,6.41,26.77,78.31,30.94,78.17,17.73,42.5,31.99,31.87,57.6,15.27,149.99,105.56,45.1,55.13,56.88,17.48,67.37,93.38,76.37,9.03,16.56,31.74,52.91,358.53,44.81,28.8,18.28,70.41,26.5,147.16,58.39,46.35,193.44,31.78,525.43,32.07,329.28,314.68,23.93,1353.13,960.13,421.83,24.4,167.27,896.36,180.37,26.72,66.06,130.8,24.71,19.72,314.52,603.0,292.1
2024-01-24,145.63,288.76,34.36,595.42,113.88,431.02,2621.01,116.72,31.92,15.48,158.58,26.71,19.6,52.21,64.56,79.01,39.83,19.51,76.83,6.49,26.06,78.31,30.66,77.98,17.27,42.48,32.14,31.93,58.58,15.57,149.41,102.95,44.39,54.37,57.47,17.75,68.28,96.21,75.44,8.88,16.81,32.94,52.4,363.38,44.47,28.81,18.25,70.21,25.78,147.87,59.42,47.16,198.18,32.96,541.21,32.49,335.54,316.89,24.35,1380.55,972.91,421.19,24.94,168.03,893.81,184.3,26.97,67.36,134.58,25.1,20.16,316.64,603.51,300.05
2024-01-25,156.82,303.23,36.4,596.82,109.2,447.05,2665.0,117.5,33.81,15.74,159.96,26.58,20.94,53.58,69.15,82.55,41.83,20.05,78.78,6.93,27.34,81.47,32.95,81.08,18.02,44.61,34.39,32.41,60.15,16.46,163.31,106.29,45.44,55.06,59.86,18.13,69.41,96.42,83.06,9.31,17.42,33.34,54.32,376.23,45.22,30.14,19.16,74.19,27.17,162.67,60.65,48.9,205.57,34.01,545.43,34.6,338.81,316.45,25.36,1401.97,978.19,423.62,25.93,172.4,889.98,190.69,28.54,75.13,142.18,25.94,20.87,319.15,616.89,300.95
2024-01-26,158.19,292.31,36.71,603.59,109.47,447.05,2606.78,111.63,32.72,14.01,153.56,26.41,20.78,52.4,63.34,81.27,40.29,19.2,76.77,6.86,27.06,77.11,32.29,76.28,17.94,43.23,33.33,31.13,58.17,16.44,149.92,99.34,43.94,52.99,59.16,17.58,66.73,94.79,79.41,9.15,16.83,32.97,53.08,364.63,43.95,30.58,18.43,71.04,26.66,164.69,60.44,49.47,202.76,33.98,563.81,34.43,335.92,306.71,25.61,1411.4,962.49,404.28,26.01,169.93,884.88,191.18,28.71,73.13,136.04,28.15,21.04,313.05,554.39,301.45
